,GEOID,exposure1,exposure2,exposure3,exposure4
261,17111870605,0.005082026637962791,0.003389814284860575,0.006198783854671996,0.007817218162617313
262,17111871205,0.0012351165918749482,0.0008198724434867342,0.0015108999537202215,0.0019125925554079265
263,17111870606,0.0016963740868624919,0.001129518389501795,0.0020715495202493807,0.0026165181397429706
264,17111871307,0.001734615241975487,0.001150762105488149,0.0021222909185391325,0.0026868582725054864
265,17111870803,0.008243721214939156,0.00550521260478647,0.010048559080783675,0.012661390922706123
266,17111871304,0.001242467847220647,0.0008239606811453379,0.0015206490310722936,0.0019260991683573768
267,17199020202,0.0011779375922621276,0.00029696583461404595,0.0007010694529708903,0.003822341112387714
268,17011965600,7.190973245420819e-06,1.538284412033348e-05,2.913043039778455e-05,0.00023986057374453937
269,17111871402,0.002250365705905996,0.0014932718377593302,0.0027527519267060703,0.0034840026615608954
270,17111870812,0.0021817376163380904,0.001449664380500701,0.002666965730760303,0.003372603722787845
271,17201001500,0.0007762800400479705,0.0025307468549927523,0.004808948914996542,0.00647945160559369
272,17201001600,0.0012479327656068167,0.004065789070817804,0.007714264716308078,0.010384751029274044
273,17201001700,0.00044641632521452934,0.0014536783394658226,0.0027660475399203036,0.003730350671015694
274,17201001800,0.0003017160775149617,0.0009759088935414724,0.0018533015525747246,0.002497533234850012
275,17201001900,0.00041845147491557396,0.0013629216283303663,0.0025945994294470525,0.0035001175066205078
276,17115001802,7.190973245420819e-06,0.00026556546251769363,0.00044557274645570105,0.002192319137096439
277,17115001900,7.190973245420819e-06,0.0002695941482215247,0.00045269520945692265,0.0022330791036014297
278,17115001300,7.190973245420819e-06,0.0003458339212924881,0.0005804304997523823,0.0028399947204351236
279,17115001400,7.190973245420819e-06,0.00037492850634829816,0.0006295664680117062,0.0030807504655139427
280,17115001600,7.190973245420819e-06,0.00020109579177417168,0.0003362510486498641,0.0016485965613889338
281,17115001700,7.190973245420819e-06,0.00019078261777302798,0.0003186566624516668,0.001559080799680533
282,17011964800,7.190973245420819e-06,4.721814942565204e-05,0.00011347167401182908,0.0011053906158880007
283,17011965100,7.190973245420819e-06,0.00011678386912025987,0.0002974074949721226,0.002981211760601812
284,17011964900,7.190973245420819e-06,5.869083609495187e-05,0.00014333331714484355,0.0013947413770759806
285,17011965400,7.190973245420819e-06,0.00016810684316482036,0.0004300089398294989,0.004230462217574874
286,17011965300,7.190973245420819e-06,0.00011689923246824663,0.00029647819812522833,0.0029310297890297377
287,17011964700,7.190973245420819e-06,3.2738082201616564e-05,7.525172076252241e-05,0.0007177829902405899
288,17011965500,7.190973245420819e-06,8.908283352608366e-05,0.00022357693751843015,0.0022089363281754836
289,17011965200,7.190973245420819e-06,0.0001554479345538642,0.00039924420909533706,0.004006898658758379
290,17011965000,7.190973245420819e-06,5.774639390391474e-05,0.00014164062758060964,0.001403672835759799
291,17031301200,0.0032226236502736058,0.0020977157937213985,0.003460321804224361,0.002741783728536452
292,17065973100,7.190973245420819e-06,6.095244383129829e-05,0.00018739121481005163,0.0015721312184189754
293,17065973200,7.190973245420819e-06,1.5892373350102376e-05,3.674037893333243e-05,0.00027170386767019544
294,17197880312,0.004033946194316902,0.0069755275951071775,0.011851606596413275,0.013121810597484417
295,17115000900,7.190973245420819e-06,6.180585146653725e-05,0.00010034240561291748,0.0004803388915635619
296,17115001000,7.190973245420819e-06,7.534069546425612e-05,0.00012301310002793783,0.0005879871583774321
297,17029000300,7.190973245420819e-06,0.001242654350251202,0.002247596207224136,0.009159068013212859
298,17029000400,7.190973245420819e-06,0.0003569760503717698,0.0006457289717404854,0.0026673056360179575
299,17029000500,7.190973245420819e-06,0.00133252036990124,0.002401832951988995,0.009682212487753595
300,17029000700,7.190973245420819e-06,0.0018805773878340798,0.0033882125357305643,0.01362000076224969
301,17029000800,7.190973245420819e-06,0.0006307601893980393,0.0011437495012579396,0.00472039594501303
302,17029001000,7.190973245420819e-06,0.0005617179867321131,0.0010187998205490058,0.004213142785181548
303,17029000900,7.190973245420819e-06,0.0017048976703662741,0.003064150377617026,0.012229088407924176
304,17113001302,0.0005081482146437948,0.00011075377855323063,0.00018249941516375413,0.0009516950252503922
