,FIPS,exposure1,exposure2,exposure3,exposure4
0,17167002900,2.2488627310463225,2.2488627310463225,2.250115318135964,2.249999665233883
0,17167003000,2.5209287234373234,2.5209287234373234,2.5240195209035887,2.523907181037889
0,17167003100,2.430435077336612,2.4304350773366123,2.4304350773366123,2.430435077336612
0,17167003201,2.833199121054152,2.833199121054152,2.8376989644868393,2.8369008433033054
0,17167003202,2.6410511078550347,2.6410511078550347,2.6461689809611695,2.64319190040251
0,17167003203,2.8127493216112263,2.8127493216112263,2.8245861597555457,2.8241469835877204
0,17167003300,2.4735144076236164,2.473514407623616,2.4728371138564316,2.47316406485026
0,17167003400,2.3468999184505175,2.3468999184505175,2.314833006858842,2.328725928324018
0,17167003500,2.564407196487061,2.564407196487061,2.564824528507968,2.5693847922528033
0,17167003601,2.354064579043725,2.354064579043725,2.325500786246277,2.344587156596974
0,17167003602,2.6440153219740634,2.6440153219740634,2.625438019574781,2.6236887634490667
0,17167003603,2.5924091076636624,2.592409107663662,2.5946533059764985,2.594322772788509
0,17167003604,2.3172299033194506,2.3172299033194506,2.31722990331945,2.31722990331945
0,17167003700,2.619489320837907,2.619489320837907,2.621355771885684,2.6258015399904195
0,17167003801,2.568161378467592,2.5681613784675923,2.573307142090741,2.5698032936590143
0,17167003802,2.7865782941318993,2.7865782941318984,2.792081784135627,2.791732466535289
0,17167003901,2.610175455450025,2.610175455450025,2.6122975112035003,2.612086198226284
0,17167003902,2.5715157183476047,2.5715157183476047,2.5752696765820025,2.575045858833721
0,17167004000,2.100057491601509,2.100057491601509,2.0972768410278984,2.097384374214258
0,17189950100,1.5713808269462555,1.5713808269462555,1.557260661175217,1.5645207716420217
0,17189950200,1.989872973079691,1.989872973079691,1.9753129191934495,1.9821964632363183
0,17189950300,0.7651435622451963,0.7651435622451963,0.7618146657145524,0.7617001002634732
0,17189950400,1.1735944741609736,1.1735944741609734,1.191797647698961,1.1714508422527643
0,17195000100,1.6905656859087004,1.6905656859087006,1.6833678922071509,1.6801162450909106
0,17195000200,1.4684967097079085,1.4684967097079087,1.4661706717249319,1.471347895482847
0,17195000300,1.5076007752049239,1.507600775204924,1.5027734407342102,1.511039451347404
0,17195000400,1.5900354779047672,1.5900354779047672,1.5835873885146472,1.5953335401339876
0,17195000500,0.8457923236521645,0.8457923236521645,0.8431569122184135,0.8529206492509522
0,17195000600,1.624302990489847,1.6243029904898467,1.6088553463769804,1.6164179523745188
0,17195000700,1.2621906626190744,1.2621906626190742,1.2574855559845328,1.2597639043644826
0,17195000800,1.525601086859436,1.525601086859436,1.525601086859436,1.525601086859436
0,17195000900,1.476832615142266,1.476832615142266,1.470986988841662,1.4683601651913656
0,17195001000,1.3782840946802355,1.3782840946802355,1.369929388386729,1.370378942364384
0,17195001100,1.4335723168269827,1.4335723168269827,1.4302306424583795,1.4287316266907137
0,17195001200,1.6279367787958428,1.6279367787958428,1.620142543195237,1.6198134093754568
0,17195001300,1.6935526520657502,1.6935526520657502,1.6847891174494496,1.6836637467870337
0,17195001400,2.127896539746141,2.1278965397461413,2.1159793407168346,2.1139956987137007
0,17195001500,1.8004159634144583,1.8004159634144583,1.7961996999275012,1.7961395249518042
0,17195001600,1.3068131825997744,1.3068131825997744,1.301892666141468,1.2996857037756206
0,17195001700,1.853446368794881,1.8534463687948808,1.8440302773878672,1.8429773357399275
0,17195001800,2.0553743398571753,2.055374339857175,2.0570924064048586,2.047104155777007
0,17197880105,3.1106348704644806,3.1106348704644793,3.1479861900191333,3.141000276191599
0,17197880106,3.295125738837039,3.295125738837039,3.327990240311837,3.3229438162776597
0,17197880107,3.297465295999287,3.297465295999287,3.3344506128863243,3.328996664377287
0,17197880109,3.148860094327888,3.148860094327888,3.1761438170323193,3.1713370458573684
0,17197880111,3.012459134894544,3.012459134894544,3.040200166992981,3.035482652990567
0,17197880112,2.376259785946,2.376259785946,2.411878030532742,2.4051168330452986
0,17197880113,3.08797659118609,3.0879765911860892,3.1259076686006493,3.1188281774961193
0,17197880114,2.9186934036588355,2.9186934036588346,2.956267113059054,2.949541289620832
0,17197880115,3.3407335291957154,3.340733529195715,3.369697022129956,3.364172898090292
0,17197880116,2.8010844830406514,2.8010844830406505,2.8318298720431883,2.8360775809730616
0,17197880117,2.9050738943592167,2.9050738943592167,2.942207374624863,2.93480941629569
0,17197880118,2.7151454586689403,2.7151454586689394,2.7196783928219337,2.7105961263873635
0,17197880119,2.8412063508805265,2.841206350880526,2.8439433238628284,2.839289410986762
0,17197880120,3.3572915681548627,3.3572915681548627,3.3924465828122417,3.3852253333829796
0,17197880121,2.9330788515772896,2.933078851577289,2.961458666220288,2.9584384979171072
0,17197880202,2.774865862892718,2.7748658628927174,2.802414936357062,2.7969565326256984
0,17197880203,2.2850062256771344,2.285006225677134,2.3110878878148875,2.3050243907813095
0,17197880204,3.237535027927669,3.237535027927669,3.2627396010648146,3.258347284152349
0,17197880303,2.7482269230273055,2.7482269230273055,2.7604749509598028,2.755314055972206
0,17197880304,2.9265662477484846,2.9265662477484846,2.931828441985248,2.9310186434686045
0,17197880305,2.9789283500587613,2.9789283500587613,2.9981629419028297,2.994441924623881
0,17197880306,3.3877532418572813,3.3877532418572818,3.4009367909501993,3.399412760311332
0,17197880307,3.6681132121928455,3.668113212192845,3.6801012727677542,3.678905191499032
0,17197880308,2.838124991497493,2.838124991497493,2.8721310972500707,2.8666328765722477
0,17197880309,3.0464421894271276,3.0464421894271276,3.0703976367483605,3.0651342870026377
0,17197880310,3.0607902636867217,3.0607902636867217,3.0955287287763107,3.0895016101600588
0,17197880312,3.5088391665070615,3.508839166507061,3.52077379025642,3.5158820764848215
0,17197880313,3.029856230656601,3.0298562306566006,3.063830376339531,3.0422244777794405
0,17197880314,2.4702166181191147,2.4702166181191147,2.4982158140417066,2.4935189945230722
