"","Origin.Zone.ID","Destination.ID","Traffic.V"
"1445",63,19,72
"1446",11,105,71
"1447",179,135,71
"1448",19,81,71
"1449",197,41,71
"1450",45,49,71
"1451",63,111,71
"1452",75,63,71
"1453",77,27,71
"1454",9,67,71
"1455",1,171,70
"1456",113,21,70
"1457",119,29,70
"1458",143,119,70
"1459",177,43,70
"1460",19,95,70
"1461",203,107,70
"1462",37,177,70
"1463",39,143,70
"1464",55,27,70
"1465",77,3,70
"1466",103,111,69
"1467",119,35,69
"1468",135,137,69
"1469",163,137,69
"1470",171,9,69
"1471",183,143,69
"1472",203,201,69
"1473",23,41,69
"1474",81,197,69
"1475",111,91,68
"1476",157,81,68
"1477",197,135,68
"1478",199,3,68
"1479",201,11,68
"1480",201,143,68
"1481",201,19,68
"1482",27,77,68
"1483",43,177,68
"1484",7,103,68
"1485",73,113,68
"1486",9,171,68
"1487",97,99,68
"1488",11,203,67
"1489",129,179,67
"1490",159,35,67
"1491",25,27,67
"1492",29,119,67
"1493",31,81,67
"1494",63,75,67
"1495",143,103,66
"1496",41,197,66
"1497",57,137,66
"1498",57,73,66
"1499",119,23,65
"1500",135,31,65
"1501",159,81,65
"1502",17,109,65
"1503",189,5,65
"1504",191,55,65
"1505",23,159,65
"1506",35,159,65
"1507",49,91,65
"1508",53,115,65
"1509",113,103,64
"1510",145,165,64
"1511",159,23,64
"1512",21,113,64
"1513",31,163,64
"1514",49,55,64
"1515",63,161,64
"1516",83,135,64
"1517",11,201,63
"1518",119,143,63
"1519",167,73,63
"1520",183,39,63
"1521",201,63,63
"1522",3,77,63
"1523",31,135,63
"1524",53,63,63
"1525",57,1,63
"1526",73,109,63
"1527",107,135,62
"1528",127,55,62
"1529",3,199,62
"1530",5,167,62
"1531",81,29,62
"1532",119,145,61
"1533",163,115,61
"1534",167,5,61
"1535",179,195,61
"1536",19,163,61
"1537",191,101,61
"1538",35,119,61
"1539",55,127,61
"1540",59,55,61
"1541",63,53,61
"1542",109,31,60
"1543",119,63,60
"1544",135,83,60
"1545",139,35,60
"1546",165,145,60
"1547",17,61,60
"1548",41,23,60
"1549",41,75,60
"1550",43,73,60
"1551",91,111,60
"1552",105,107,59
"1553",105,11,59
"1554",11,93,59
"1555",181,81,59
"1556",19,93,59
"1557",29,197,59
"1558",35,51,59
"1559",59,65,59
"1560",63,143,59
"1561",83,167,59
"1562",95,167,59
"1563",107,203,58
"1564",113,155,58
"1565",121,19,58
"1566",157,181,58
"1567",167,83,58
"1568",179,201,58
"1569",191,199,58
"1570",197,29,58
"1571",203,73,58
"1572",23,5,58
"1573",31,53,58
"1574",33,185,58
"1575",73,63,58
"1576",85,43,58
"1577",87,69,58
"1578",115,99,57
"1579",119,43,57
"1580",155,113,57
"1581",185,33,57
"1582",19,57,57
"1583",203,91,57
"1584",31,109,57
"1585",61,17,57
"1586",123,197,56
"1587",141,63,56
"1588",141,73,56
"1589",167,89,56
"1590",183,95,56
"1591",19,121,56
"1592",19,79,56
"1593",195,143,56
"1594",199,19,56
"1595",51,35,56
"1596",81,185,56
"1597",81,75,56
"1598",111,177,55
"1599",111,195,55
"1600",115,75,55
"1601",117,113,55
"1602",127,81,55
"1603",143,97,55
"1604",167,201,55
"1605",195,85,55
"1606",199,27,55
"1607",21,39,55
"1608",61,163,55
"1609",91,203,55
"1610",93,11,55
"1611",95,99,55
"1612",115,163,54
"1613",155,197,54
"1614",183,203,54
"1615",197,163,54
"1616",51,117,54
"1617",63,201,54
"1618",75,115,54
"1619",81,167,54
"1620",89,167,54
"1621",99,95,54
"1622",109,131,53
"1623",115,43,53
"1624",135,197,53
"1625",163,143,53
"1626",163,197,53
"1627",165,163,53
"1628",183,49,53
"1629",195,95,53
"1630",201,179,53
"1631",201,73,53
"1632",25,29,53
"1633",39,21,53
"1634",51,19,53
"1635",65,59,53
"1636",105,93,52
"1637",119,99,52
"1638",137,135,52
"1639",147,173,52
"1640",163,19,52
"1641",163,193,52
"1642",181,49,52
"1643",183,43,52
"1644",191,163,52
"1645",25,163,52
"1646",63,119,52
"1647",93,105,52
"1648",99,115,52
"1649",105,89,51
"1650",111,103,51
"1651",115,117,51
"1652",117,27,51
"1653",119,173,51
"1654",183,23,51
"1655",19,137,51
"1656",191,79,51
"1657",27,25,51
"1658",53,203,51
"1659",57,9,51
"1660",119,1,50
"1661",129,113,50
"1662",15,43,50
"1663",173,79,50
"1664",179,183,50
"1665",19,37,50
"1666",193,163,50
"1667",31,155,50
"1668",5,189,50
"1669",75,203,50
"1670",93,195,50
"1671",105,115,49
"1672",117,115,49
"1673",129,21,49
"1674",155,203,49
"1675",161,63,49
"1676",19,141,49
"1677",197,123,49
"1678",203,43,49
"1679",29,25,49
"1680",63,141,49
"1681",89,105,49
"1682",1,61,48
"1683",103,97,48
"1684",111,19,48
"1685",115,105,48
"1686",119,55,48
"1687",121,29,48
"1688",123,31,48
"1689",135,107,48
"1690",143,135,48
"1691",155,63,48
"1692",163,61,48
"1693",181,157,48
"1694",183,139,48
"1695",31,15,48
"1696",43,85,48
"1697",47,81,48
"1698",49,43,48
"1699",95,19,48
"1700",113,139,47
"1701",119,201,47
"1702",149,169,47
"1703",163,165,47
"1704",169,149,47
"1705",179,137,47
"1706",197,155,47
"1707",197,81,47
"1708",203,53,47
"1709",27,117,47
"1710",37,73,47
"1711",51,23,47
"1712",65,77,47
"1713",7,113,47
"1714",7,195,47
"1715",73,203,47
"1716",137,57,46
"1717",163,191,46
"1718",177,197,46
"1719",179,89,46
"1720",201,203,46
"1721",43,115,46
"1722",57,129,46
"1723",73,57,46
"1724",85,7,46
"1725",87,163,46
"1726",97,167,46
"1727",109,137,45
"1728",11,89,45
"1729",115,129,45
"1730",165,181,45
"1731",179,97,45
"1732",199,31,45
"1733",203,63,45
"1734",21,179,45
"1735",39,183,45
"1736",43,203,45
"1737",43,49,45
"1738",63,155,45
"1739",77,49,45
"1740",79,173,45
"1741",89,11,45
"1742",89,143,45
"1743",91,41,45
"1744",1,119,44
"1745",101,49,44
"1746",107,163,44
"1747",107,43,44
"1748",113,117,44
"1749",127,3,44
"1750",143,131,44
"1751",143,163,44
"1752",143,89,44
"1753",155,175,44
"1754",173,147,44
"1755",177,99,44
"1756",187,113,44
"1757",27,199,44
"1758",49,101,44
"1759",77,19,44
"1760",79,19,44
"1761",9,57,44
"1762",93,19,44
"1763",113,129,43
"1764",113,7,43
"1765",117,51,43
"1766",135,179,43
"1767",137,163,43
"1768",143,183,43
"1769",163,179,43
"1770",173,119,43
"1771",19,73,43
"1772",21,129,43
"1773",39,105,43
"1774",41,91,43
"1775",57,19,43
"1776",73,167,43
"1777",81,113,43
"1778",89,85,43
"1779",101,191,42
"1780",113,109,42
"1781",121,167,42
"1782",129,115,42
"1783",155,31,42
"1784",163,127,42
"1785",183,99,42
"1786",187,1,42
"1787",21,41,42
"1788",23,183,42
"1789",29,121,42
"1790",43,119,42
"1791",53,143,42
"1792",7,93,42
"1793",75,41,42
"1794",97,143,42
"1795",1,187,41
"1796",179,155,41
"1797",185,81,41
"1798",19,199,41
"1799",203,75,41
"1800",27,167,41
"1801",71,161,41
"1802",85,197,41
"1803",99,119,41
"1804",113,195,40
"1805",155,105,40
"1806",159,119,40
"1807",171,119,40
"1808",173,107,40
"1809",179,91,40
"1810",191,51,40
"1811",23,173,40
"1812",3,127,40
"1813",41,39,40
"1814",43,15,40
"1815",45,35,40
"1816",57,107,40
"1817",81,5,40
"1818",107,105,39
"1819",109,113,39
"1820",113,81,39
"1821",167,27,39
"1822",167,81,39
"1823",167,97,39
"1824",19,159,39
"1825",191,27,39
"1826",199,167,39
"1827",21,143,39
"1828",21,163,39
"1829",31,121,39
"1830",39,41,39
"1831",41,21,39
"1832",7,85,39
"1833",71,73,39
"1834",73,141,39
"1835",77,65,39
"1836",81,41,39
"1837",91,29,39
"1838",91,37,39
"1839",97,105,39
"1840",99,39,39
"1841",105,119,38
"1842",107,173,38
"1843",107,99,38
"1844",119,105,38
"1845",121,31,38
"1846",129,57,38
"1847",135,143,38
"1848",137,109,38
"1849",159,19,38
"1850",163,25,38
"1851",167,161,38
"1852",167,91,38
"1853",179,163,38
"1854",183,73,38
"1855",189,49,38
"1856",19,161,38
"1857",195,111,38
"1858",25,193,38
"1859",29,81,38
"1860",47,25,38
"1861",49,77,38
"1862",57,161,38
"1863",63,115,38
"1864",67,95,38
"1865",77,31,38
"1866",95,67,38
"1867",105,97,37
"1868",107,17,37
"1869",113,187,37
"1870",163,107,37
"1871",163,87,37
"1872",177,97,37
"1873",179,53,37
"1874",197,177,37
"1875",21,5,37
"1876",27,55,37
"1877",53,41,37
"1878",65,121,37
"1879",75,29,37
"1880",79,191,37
"1881",85,89,37
"1882",91,115,37
"1883",105,155,36
"1884",115,91,36
"1885",133,145,36
"1886",133,77,36
"1887",141,19,36
"1888",143,53,36
"1889",15,31,36
"1890",167,133,36
"1891",175,155,36
"1892",197,137,36
"1893",201,119,36
"1894",201,91,36
"1895",37,91,36
"1896",39,139,36
"1897",41,81,36
"1898",5,35,36
"1899",63,195,36
"1900",63,203,36
"1901",81,59,36
"1902",91,179,36
"1903",1,57,35
"1904",131,109,35
"1905",131,143,35
"1906",137,179,35
"1907",143,21,35
"1908",151,181,35
"1909",161,167,35
"1910",167,111,35
"1911",17,143,35
"1912",195,7,35
"1913",195,93,35
"1914",61,1,35
"1915",75,97,35
"1916",91,167,35
"1917",93,161,35
"1918",97,179,35
"1919",107,147,34
"1920",113,173,34
"1921",115,45,34
"1922",121,135,34
"1923",129,143,34
"1924",143,137,34
"1925",167,199,34
"1926",17,107,34
"1927",175,99,34
"1928",179,17,34
"1929",179,21,34
"1930",185,25,34
"1931",27,191,34
"1932",29,179,34
"1933",3,87,34
"1934",43,107,34
"1935",73,43,34
"1936",73,71,34
"1937",75,81,34
"1938",77,167,34
"1939",85,161,34
"1940",89,179,34
"1941",97,195,34
"1942",105,39,33
"1943",113,1,33
"1944",121,165,33
"1945",121,181,33
"1946",133,167,33
"1947",137,19,33
"1948",137,31,33
"1949",143,111,33
"1950",143,169,33
"1951",145,65,33
"1952",147,179,33
"1953",19,33,33
"1954",193,101,33
"1955",193,25,33
"1956",197,85,33
"1957",199,51,33
"1958",25,47,33
"1959",29,75,33
"1960",33,19,33
"1961",49,181,33
"1962",49,99,33
"1963",5,21,33
"1964",81,91,33
"1965",91,143,33
"1966",93,7,33
"1967",99,175,33
"1968",107,63,32
"1969",17,179,32
"1970",181,165,32
"1971",19,77,32
"1972",195,179,32
"1973",199,29,32
"1974",21,147,32
"1975",25,23,32
"1976",25,33,32
"1977",29,91,32
"1978",33,25,32
"1979",37,143,32
"1980",41,51,32
"1981",53,179,32
"1982",63,103,32
"1983",77,133,32
"1984",85,111,32
"1985",89,73,32
"1986",91,201,32
"1987",93,143,32
"1988",1,161,31
"1989",107,57,31
"1990",111,85,31
"1991",119,149,31
"1992",139,113,31
"1993",141,167,31
"1994",141,203,31
"1995",143,1,31
"1996",143,91,31
"1997",15,89,31
"1998",157,121,31
"1999",161,19,31
"2000",163,181,31
"2001",167,121,31
"2002",183,137,31
"2003",19,125,31
"2004",203,175,31
"2005",25,119,31
"2006",37,19,31
"2007",39,99,31
"2008",45,139,31
"2009",67,167,31
"2010",81,43,31
"2011",87,3,31
"2012",99,49,31
"2013",121,65,30
"2014",137,197,30
"2015",143,17,30
"2016",143,37,30
"2017",143,71,30
"2018",143,93,30
"2019",145,133,30
"2020",15,73,30
"2021",151,153,30
"2022",155,179,30
"2023",155,43,30
"2024",161,57,30
"2025",163,21,30
"2026",167,93,30
"2027",179,29,30
"2028",19,135,30
"2029",203,183,30
"2030",25,185,30
"2031",29,163,30
"2032",31,51,30
"2033",31,77,30
"2034",35,45,30
"2035",51,191,30
"2036",55,19,30
"2037",65,145,30
"2038",65,189,30
"2039",67,17,30
"2040",67,57,30
"2041",81,133,30
"2042",81,35,30
"2043",85,37,30
"2044",87,145,30
"2045",95,1,30
"2046",103,63,29
"2047",111,143,29
"2048",113,121,29
"2049",119,159,29
"2050",125,203,29
"2051",13,117,29
"2052",133,117,29
"2053",147,107,29
"2054",153,151,29
"2055",161,1,29
"2056",161,85,29
"2057",161,97,29
"2058",163,1,29
"2059",181,163,29
"2060",191,59,29
"2061",195,97,29
"2062",29,39,29
"2063",31,187,29
"2064",41,53,29
"2065",49,183,29
"2066",53,167,29
"2067",83,171,29
"2068",99,177,29
"2069",105,37,28
"2070",111,167,28
"2071",119,25,28
"2072",121,157,28
"2073",123,63,28
"2074",141,143,28
"2075",143,147,28
"2076",155,161,28
"2077",161,93,28
"2078",163,29,28
"2079",167,77,28
"2080",17,115,28
"2081",173,113,28
"2082",177,161,28
"2083",181,189,28
"2084",183,107,28
"2085",191,189,28
"2086",199,41,28
"2087",39,49,28
"2088",45,115,28
"2089",51,199,28
"2090",51,41,28
"2091",57,67,28
"2092",73,15,28
"2093",73,201,28
"2094",75,143,28
"2095",83,133,28
"2096",95,107,28
"2097",1,95,27
"2098",111,161,27
"2099",115,1,27
"2100",119,203,27
"2101",121,115,27
"2102",125,19,27
"2103",125,95,27
"2104",127,163,27
"2105",133,83,27
"2106",143,141,27
"2107",147,21,27
"2108",163,13,27
"2109",167,53,27
"2110",17,67,27
"2111",173,23,27
"2112",179,111,27
"2113",181,151,27
"2114",183,119,27
"2115",189,167,27
"2116",189,191,27
"2117",19,109,27
"2118",19,117,27
"2119",23,25,27
"2120",25,199,27
"2121",39,173,27
"2122",39,29,27
"2123",45,113,27
"2124",45,173,27
"2125",47,165,27
"2126",61,135,27
"2127",63,107,27
"2128",75,167,27
"2129",81,135,27
"2130",87,189,27
"2131",89,15,27
"2132",95,197,27
"2133",99,107,27
"2134",109,19,26
"2135",115,121,26
"2136",115,63,26
"2137",117,133,26
"2138",137,143,26
"2139",141,179,26
"2140",147,49,26
"2141",147,75,26
"2142",161,71,26
"2143",179,131,26
"2144",179,147,26
"2145",179,37,26
"2146",181,121,26
"2147",183,105,26
"2148",183,33,26
"2149",189,117,26
"2150",189,51,26
"2151",19,103,26
"2152",197,95,26
"2153",203,103,26
"2154",203,125,26
"2155",23,81,26
"2156",25,35,26
"2157",31,123,26
"2158",37,85,26
"2159",51,31,26
"2160",63,123,26
"2161",65,159,26
"2162",75,99,26
"2163",93,73,26
"2164",97,177,26
"2165",97,75,26
"2166",99,75,26
"2167",1,113,25
"2168",1,143,25
"2169",113,17,25
"2170",115,159,25
"2171",117,31,25
"2172",119,141,25
"2173",121,113,25
"2174",121,35,25
"2175",121,41,25
"2176",123,43,25
"2177",125,115,25
"2178",139,45,25
"2179",15,7,25
"2180",163,43,25
"2181",165,119,25
"2182",167,67,25
"2183",169,171,25
"2184",171,83,25
"2185",179,117,25
"2186",183,201,25
"2187",193,77,25
"2188",195,113,25
"2189",199,25,25
"2190",201,49,25
"2191",203,89,25
"2192",29,53,25
"2193",31,137,25
"2194",31,147,25
"2195",37,203,25
"2196",41,121,25
"2197",41,43,25
"2198",55,153,25
"2199",55,167,25
"2200",73,19,25
"2201",89,75,25
"2202",95,123,25
"2203",107,29,24
"2204",113,149,24
"2205",117,107,24
"2206",117,189,24
"2207",123,201,24
"2208",133,81,24
"2209",147,143,24
"2210",15,37,24
"2211",155,73,24
"2212",165,121,24
"2213",165,185,24
"2214",17,187,24
"2215",179,1,24
"2216",179,141,24
"2217",179,41,24
"2218",179,93,24
"2219",19,55,24
"2220",203,141,24
"2221",203,161,24
"2222",29,199,24
"2223",35,5,24
"2224",37,15,24
"2225",39,31,24
"2226",41,179,24
"2227",43,183,24
"2228",43,29,24
"2229",49,189,24
"2230",5,23,24
"2231",53,29,24
"2232",53,43,24
"2233",59,81,24
"2234",65,87,24
"2235",67,137,24
"2236",93,167,24
"2237",95,119,24
"2238",95,183,24
"2239",97,161,24
"2240",101,193,23
"2241",109,197,23
"2242",111,179,23
"2243",113,45,23
"2244",115,17,23
"2245",117,179,23
"2246",121,193,23
"2247",121,197,23
"2248",123,161,23
"2249",123,95,23
"2250",135,121,23
"2251",135,61,23
"2252",141,119,23
"2253",141,91,23
"2254",147,31,23
"2255",149,119,23
"2256",159,51,23
"2257",161,107,23
"2258",163,23,23
"2259",163,35,23
"2260",189,87,23
"2261",19,123,23
"2262",193,121,23
"2263",193,69,23
"2264",203,37,23
"2265",29,43,23
"2266",31,199,23
"2267",31,39,23
"2268",43,41,23
"2269",43,95,23
"2270",5,173,23
"2271",5,81,23
"2272",5,83,23
"2273",51,139,23
"2274",51,189,23
"2275",59,191,23
"2276",71,1,23
"2277",73,155,23
"2278",83,5,23
"2279",95,125,23
"2280",99,187,23
"2281",103,167,22
"2282",117,19,22
"2283",123,167,22
"2284",131,179,22
"2285",135,189,22
"2286",135,19,22
"2287",135,63,22
"2288",139,39,22
"2289",139,51,22
"2290",143,129,22
"2291",149,67,22
"2292",161,111,22
"2293",167,141,22
"2294",175,203,22
"2295",179,75,22
"2296",183,21,22
"2297",185,165,22
"2298",189,65,22
"2299",197,39,22
"2300",203,119,22
"2301",203,195,22
"2302",21,121,22
"2303",23,139,22
"2304",29,143,22
"2305",37,105,22
"2306",55,51,22
"2307",57,123,22
"2308",63,135,22
"2309",73,183,22
"2310",73,37,22
"2311",73,89,22
"2312",75,179,22
"2313",83,149,22
"2314",89,115,22
"2315",9,61,22
"2316",97,103,22
"2317",1,115,21
"2318",1,163,21
"2319",103,19,21
"2320",103,203,21
"2321",107,161,21
"2322",107,73,21
"2323",113,199,21
"2324",113,27,21
"2325",121,21,21
"2326",123,57,21
"2327",129,135,21
"2328",13,163,21
"2329",131,195,21
"2330",143,75,21
"2331",145,87,21
"2332",157,5,21
"2333",159,163,21
"2334",161,123,21
"2335",165,47,21
"2336",167,103,21
"2337",17,113,21
"2338",17,119,21
"2339",177,113,21
"2340",187,167,21
"2341",187,31,21
"2342",19,11,21
"2343",19,27,21
"2344",197,109,21
"2345",25,173,21
"2346",27,113,21
"2347",37,179,21
"2348",43,163,21
"2349",55,159,21
"2350",67,149,21
"2351",71,143,21
"2352",73,93,21
"2353",75,147,21
"2354",77,59,21
"2355",81,21,21
"2356",85,103,21
"2357",85,73,21
"2358",85,97,21
"2359",89,203,21
"2360",97,49,21
"2361",99,183,21
"2362",105,135,20
"2363",109,43,20
"2364",117,129,20
"2365",119,17,20
"2366",143,29,20
"2367",159,115,20
"2368",159,173,20
"2369",161,155,20
"2370",163,105,20
"2371",173,163,20
"2372",173,45,20
"2373",19,129,20
"2374",19,195,20
"2375",195,63,20
"2376",201,107,20
"2377",201,123,20
"2378",203,111,20
"2379",33,119,20
"2380",33,51,20
"2381",35,25,20
"2382",49,147,20
"2383",49,201,20
"2384",5,157,20
"2385",5,19,20
"2386",53,99,20
"2387",59,77,20
"2388",75,89,20
"2389",77,193,20
"2390",79,51,20
"2391",87,157,20
"2392",95,141,20
"2393",95,43,20
"2394",97,85,20
"2395",1,179,19
"2396",103,95,19
"2397",105,183,19
"2398",105,73,19
"2399",107,117,19
"2400",107,201,19
"2401",115,89,19
"2402",115,97,19
"2403",121,87,19
"2404",135,29,19
"2405",139,23,19
"2406",153,55,19
"2407",157,167,19
"2408",163,65,19
"2409",167,157,19
"2410",167,189,19
"2411",167,37,19
"2412",169,179,19
"2413",173,25,19
"2414",173,39,19
"2415",173,5,19
"2416",175,161,19
"2417",189,135,19
"2418",19,25,19
"2419",197,121,19
"2420",199,113,19
"2421",199,197,19
"2422",23,163,19
"2423",25,19,19
"2424",35,81,19
"2425",41,119,19
"2426",41,199,19
"2427",43,135,19
"2428",43,137,19
"2429",43,53,19
"2430",55,31,19
"2431",65,163,19
"2432",75,39,19
"2433",81,115,19
"2434",87,65,19
"2435",91,81,19
"2436",95,103,19
"2437",1,19,18
"2438",101,45,18
"2439",103,105,18
"2440",103,49,18
"2441",105,141,18
"2442",115,125,18
"2443",115,81,18
"2444",119,89,18
"2445",119,95,18
"2446",119,97,18
"2447",121,23,18
"2448",121,33,18
"2449",125,9,18
"2450",129,19,18
"2451",133,135,18
"2452",135,203,18
"2453",137,43,18
"2454",143,49,18
"2455",149,117,18
"2456",153,81,18
"2457",163,63,18
"2458",171,117,18
"2459",19,187,18
"2460",193,189,18
"2461",197,199,18
"2462",199,159,18
"2463",201,39,18
"2464",23,121,18
"2465",27,83,18
"2466",35,121,18
"2467",39,197,18
"2468",41,143,18
"2469",45,79,18
"2470",49,103,18
"2471",49,133,18
"2472",51,159,18
"2473",55,151,18
"2474",55,47,18
"2475",65,47,18
"2476",77,135,18
"2477",77,151,18
"2478",91,161,18
"2479",103,155,17
"2480",11,177,17
"2481",11,19,17
"2482",113,51,17
"2483",117,13,17
"2484",117,143,17
"2485",119,41,17
"2486",121,173,17
"2487",125,187,17
"2488",135,129,17
"2489",135,35,17
"2490",135,99,17
"2491",141,107,17
"2492",141,49,17
"2493",143,67,17
"2494",149,83,17
"2495",151,59,17
"2496",157,49,17
"2497",159,65,17
"2498",161,203,17
"2499",161,91,17
"2500",163,159,17
"2501",165,27,17
"2502",167,75,17
"2503",169,143,17
"2504",177,143,17
"2505",179,103,17
"2506",183,97,17
"2507",187,195,17
"2508",19,5,17
"2509",199,47,17
"2510",201,135,17
"2511",203,187,17
"2512",203,49,17
"2513",27,159,17
"2514",29,135,17
"2515",31,1,17
"2516",39,201,17
"2517",41,159,17
"2518",43,109,17
"2519",43,155,17
"2520",45,101,17
"2521",45,147,17
"2522",47,79,17
"2523",49,127,17
"2524",5,29,17
"2525",55,197,17
"2526",55,25,17
"2527",57,31,17
"2528",57,71,17
"2529",61,9,17
"2530",67,143,17
"2531",75,119,17
"2532",93,179,17
"2533",95,89,17
"2534",1,73,16
"2535",101,121,16
"2536",103,91,16
"2537",105,103,16
"2538",107,183,16
"2539",109,129,16
"2540",109,195,16
"2541",11,167,16
"2542",113,177,16
"2543",115,35,16
"2544",119,183,16
"2545",119,79,16
"2546",119,93,16
"2547",121,117,16
"2548",121,133,16
"2549",123,19,16
"2550",123,89,16
"2551",129,149,16
"2552",135,81,16
"2553",137,67,16
"2554",139,183,16
"2555",143,117,16
"2556",143,177,16
"2557",143,41,16
"2558",145,167,16
"2559",145,191,16
"2560",149,113,16
"2561",159,27,16
"2562",161,175,16
"2563",161,177,16
"2564",167,11,16
"2565",167,145,16
"2566",167,55,16
"2567",171,169,16
"2568",173,121,16
"2569",185,79,16
"2570",187,125,16
"2571",193,49,16
"2572",197,51,16
"2573",199,115,16
"2574",199,91,16
"2575",201,183,16
"2576",203,41,16
"2577",203,93,16
"2578",25,55,16
"2579",33,41,16
"2580",41,107,16
"2581",41,203,16
"2582",47,49,16
"2583",49,157,16
"2584",49,39,16
"2585",51,33,16
"2586",51,55,16
"2587",55,117,16
"2588",55,185,16
"2589",69,127,16
"2590",69,193,16
"2591",73,105,16
"2592",77,29,16
"2593",83,27,16
"2594",89,155,16
"2595",91,121,16
"2596",91,147,16
"2597",93,203,16
"2598",95,135,16
"2599",97,119,16
"2600",99,135,16
"2601",99,137,16
"2602",1,31,15
"2603",1,71,15
"2604",101,51,15
"2605",103,119,15
"2606",105,137,15
"2607",107,95,15
"2608",11,111,15
"2609",115,171,15
"2610",119,109,15
"2611",121,75,15
"2612",121,79,15
"2613",123,141,15
"2614",133,5,15
"2615",139,107,15
"2616",141,95,15
"2617",147,197,15
"2618",149,115,15
"2619",15,11,15
"2620",167,123,15
"2621",167,187,15
"2622",179,67,15
"2623",183,161,15
"2624",183,93,15
"2625",185,55,15
"2626",187,203,15
"2627",189,137,15
"2628",189,181,15
"2629",19,1,15
"2630",19,7,15
"2631",199,75,15
"2632",203,7,15
"2633",31,21,15
"2634",35,115,15
"2635",39,75,15
"2636",39,95,15
"2637",43,123,15
"2638",49,143,15
"2639",49,97,15
"2640",63,7,15
"2641",7,203,15
"2642",75,199,15
"2643",77,51,15
"2644",79,47,15
"2645",81,99,15
"2646",87,119,15
"2647",89,95,15
"2648",91,119,15
"2649",99,53,15
"2650",107,49,14
"2651",107,89,14
"2652",109,203,14
"2653",109,89,14
"2654",111,11,14
"2655",111,73,14
"2656",115,201,14
"2657",115,79,14
"2658",117,17,14
"2659",117,171,14
"2660",119,91,14
"2661",129,119,14
"2662",129,171,14
"2663",135,105,14
"2664",135,43,14
"2665",135,95,14
"2666",139,203,14
"2667",147,91,14
"2668",15,111,14
"2669",15,99,14
"2670",155,103,14
"2671",155,89,14
"2672",163,149,14
"2673",163,173,14
"2674",167,195,14
"2675",173,143,14
"2676",177,11,14
"2677",179,49,14
"2678",181,65,14
"2679",183,173,14
"2680",185,51,14
"2681",187,175,14
"2682",187,99,14
"2683",191,145,14
"2684",191,77,14
"2685",195,131,14
"2686",203,135,14
"2687",21,31,14
"2688",23,167,14
"2689",27,19,14
"2690",29,107,14
"2691",29,5,14
"2692",29,63,14
"2693",39,141,14
"2694",41,55,14
"2695",41,63,14
"2696",43,187,14
"2697",47,33,14
"2698",47,65,14
"2699",49,53,14
"2700",49,89,14
"2701",5,199,14
"2702",51,113,14
"2703",55,41,14
"2704",55,5,14
"2705",57,197,14
"2706",63,163,14
"2707",63,49,14
"2708",65,181,14
"2709",67,179,14
"2710",7,15,14
"2711",77,197,14
"2712",79,115,14
"2713",81,117,14
"2714",81,33,14
"2715",85,99,14
"2716",87,121,14
"2717",89,119,14
"2718",95,137,14
"2719",97,115,14
"2720",99,21,14
"2721",103,107,13
"2722",103,179,13
"2723",103,85,13
"2724",105,163,13
"2725",107,91,13
"2726",11,131,13
"2727",111,203,13
"2728",115,23,13
"2729",115,95,13
"2730",117,149,13
"2731",117,173,13
"2732",119,129,13
"2733",119,165,13
"2734",119,193,13
"2735",119,73,13
"2736",121,91,13
"2737",123,115,13
"2738",123,195,13
"2739",123,93,13
"2740",125,171,13
"2741",125,31,13
"2742",127,49,13
"2743",135,133,13
"2744",137,183,13
"2745",137,63,13
"2746",139,31,13
"2747",141,105,13
"2748",141,123,13
"2749",143,7,13
"2750",155,195,13
"2751",155,37,13
"2752",157,135,13
"2753",157,87,13
"2754",163,41,13
"2755",17,117,13
"2756",17,135,13
"2757",179,169,13
"2758",183,63,13
"2759",193,119,13
"2760",195,109,13
"2761",197,117,13
"2762",197,187,13
"2763",197,55,13
"2764",199,135,13
"2765",203,139,13
"2766",203,147,13
"2767",21,81,13
"2768",25,45,13
"2769",27,29,13
"2770",29,77,13
"2771",29,97,13
"2772",31,117,13
"2773",31,149,13
"2774",31,57,13
"2775",33,183,13
"2776",35,163,13
"2777",37,123,13
"2778",37,155,13
"2779",37,167,13
"2780",41,99,13
"2781",5,133,13
"2782",57,115,13
"2783",57,39,13
"2784",7,161,13
"2785",75,121,13
"2786",75,93,13
"2787",81,201,13
"2788",85,179,13
"2789",87,59,13
"2790",89,109,13
"2791",89,49,13
"2792",89,53,13
"2793",97,107,13
"2794",97,29,13
"2795",99,131,13
"2796",101,163,12
"2797",105,41,12
"2798",107,109,12
"2799",107,41,12
"2800",109,107,12
"2801",11,7,12
"2802",11,91,12
"2803",111,119,12
"2804",113,159,12
"2805",115,27,12
"2806",117,197,12
"2807",117,199,12
"2808",117,49,12
"2809",119,33,12
"2810",119,87,12
"2811",121,101,12
"2812",121,99,12
"2813",129,109,12
"2814",129,117,12
"2815",129,95,12
"2816",13,17,12
"2817",133,113,12
"2818",133,199,12
"2819",135,157,12
"2820",135,73,12
"2821",137,189,12
"2822",141,183,12
"2823",143,85,12
"2824",145,193,12
"2825",149,107,12
"2826",159,55,12
"2827",161,119,12
"2828",163,203,12
"2829",163,99,12
"2830",165,159,12
"2831",17,83,12
"2832",179,173,12
"2833",181,119,12
"2834",183,35,12
"2835",183,89,12
"2836",187,19,12
"2837",187,43,12
"2838",191,119,12
"2839",193,127,12
"2840",195,187,12
"2841",197,1,12
