"","X.x","GEOID","countyFIPS","POPULATION","POP_DENSITY","Shape_Area","NUM_WORKERS","EMPLOYMENT_DENSITY","No..Hospitals","No..Populated.Places","Total.Points.of.Interest","exposure_entropy","ALAND","cases1","cases2","cases3","cases4","income","X.y","exposure1","exposure2","exposure3","exposure4","county_pop","estimate_cases1","estimate_cases2","estimate_cases3","estimate_cases4","estimate_cases1_density","estimate_cases2_density","estimate_cases3_density","estimate_cases4_density","pop_density_class","income_class"
"2965",2964,17161023200,17161,4898,6.6798516299825,8.6708494533e-05,168173,5.790840400905,1,0,6,2.45213939581754,3216988,0,624,896,4419,82348.909,NA,NA,NA,NA,NA,147546,0,20.714570371274,29.7439984818294,146.695010369647,0,16.6773196734336,23.9469205567251,118.104287879652,"2","3"
"2966",2965,17161023500,17161,2098,11.569283866065,4.7983144378e-05,168173,0.1533985586605,0,0,1,1.80245567561844,889962,0,624,896,4419,43284.422,NA,NA,NA,NA,NA,147546,0,8.872839656785,12.7404877123067,62.8350616079053,0,25.8220628645641,37.0778338568099,182.864897112994,"3","1"
"2967",2966,17161023600,17161,2074,8.34593341628333,3.8740636435e-05,168173,1.38763847573417,0,0,3,1.24677240685474,1077807,0,624,896,4419,27585.845,NA,NA,NA,NA,NA,147546,0,8.77133910780367,12.5947433342822,62.1162620470904,0,21.077770221581,30.2655162156034,149.267093924946,"3","1"
"2968",2967,17161023700,17161,2494,4.8058408324,0.000166043375105,168173,2.15505582901,0,0,3,2.00679011105019,2765954,0,624,896,4419,48192.485,NA,NA,NA,NA,NA,147546,0,10.547598714977,15.1452699497106,74.6952543613517,0,9.87662147374486,14.1818154494798,69.9435741866643,"2","2"
"2969",2968,17043844402,17043,4711,6.3112359098425,0.000205385236631,4066635,3.81723023008125,1,0,3,3.07791705941803,7393584,57,7252,8562,25059,108734.885,0,0.0043208188332754,0.00196673624146003,0.00325498379191519,0.00354454446940815,916924,0.292856332694967,37.2595460474369,43.990103869023,128.748891947424,0.102588663587235,13.0521576900812,15.4098971514721,45.1012161549566,"2","4"
"2970",2969,17017960500,17017,2742,5.35822546493667,0.000147007201032,0,1.89843978077233,0,0,14,0.357489310021668,3432572,0,73,127,465,40094.733,NA,NA,NA,NA,NA,13642,0,14.6727752528955,25.5266090016127,93.4635683917314,0,11.0711407961725,19.2607517960808,70.5216502769889,"2","1"
"2971",2970,17043843400,17043,3474,7.47998639524333,7.8584130868e-05,4066635,0.159236604443,0,0,3,3.33457436723725,2100133,57,7252,8562,25059,102385.799,0,0.00259785318514813,0.00117603544806541,0.00194290362914682,0.00212389742099225,916924,0.215959010779519,27.476048178475,32.4393166718289,94.9424008969118,0.266332578898077,33.8849800380501,40.0059568513217,117.088212186086,"3","4"
"2972",2971,17043845803,17043,5427,7.061684052434,0.000935257585612,4066635,0.876130940009567,0,1,8,3.66921498581077,24660614,57,7252,8562,25059,43474.539,0,0.00870391161776488,0.00396410009954457,0.00652604024897341,0.00707324822166632,916924,0.337366019430182,42.9224275948716,50.6759273396705,148.316755805279,0.0354321263178675,4.50796105363465,5.32227834269441,15.5770816385867,"3","1"
"2973",2972,17043840102,17043,4639,13.1396281759667,6.8411985459e-05,4066635,1.2037587442454,0,0,1,3.3894429713058,1858937,57,7252,8562,25059,65501.213,0,0.00611126859312375,0.00278212210255121,0.00460623488675427,0.0050122649078836,916924,0.288380498274666,36.6900942717172,43.3177864250472,126.78117379412,0.40179171781044,51.1191848694966,60.3533454016313,176.640327308979,"3","2"
"2974",2973,17043840103,17043,6446,5.327608350565,0.000185123677308,4066635,1.04561760718125,0,1,12,3.57450538027187,6796042,57,7252,8562,25059,82943.192,0,0.00622986231844361,0.00283299862142536,0.00467997696426793,0.00509494285455005,916924,0.400711509350829,50.9817520317933,60.1910867203825,176.165433558288,0.152712830382544,19.4293587006002,22.9390746269359,67.1373827465997,"2","3"
"2975",2974,17043840202,17043,5260,6.2542785239925,0.000143462421924,4066635,0.91297661136175,0,0,7,2.95365634488872,5069777,57,7252,8562,25059,107439.106,0,0.00269505980665048,0.00122370477063159,0.00202293110514331,0.00220697793947233,916924,0.326984570149762,41.6016158372995,49.1165243793379,143.752742866366,0.167046802391482,21.2530422972461,25.0921881065943,73.4390494934765,"2","4"
"2976",2975,17119403001,17119,5077,3.12383009421,0.000211090954773,1237055,3.59425731850333,0,2,5,2.08772831682834,6144903,1,512,864,7592,82693.617,0,0.000645414531663144,0.0011061578977875,0.00222095918546094,0.00658138693017763,269282,0.0188538409548355,9.65316656887575,16.2897185849778,143.138360529111,0.0079466588932362,4.06868935333694,6.86591328375608,60.3310343174492,"2","3"
"2977",2976,17119403002,17119,7386,4.4099543299075,0.000186171588207,1237055,1.38864725744775,0,0,5,1.97204802095888,6742865,1,512,864,7592,92255.81,0,0.00130446816182177,0.00222687263659275,0.00444032040257871,0.0130051423029371,269282,0.0274284950349448,14.0433894578917,23.6982197101923,208.237134305301,0.010535551600174,5.39420241928907,9.1027165825503,79.9859077485207,"2","3"
"2978",2977,17119403122,17119,5539,2.58134105857667,0.000336851419989,1237055,0.4979495375934,0,2,3,2.75337537791239,9582398,1,512,864,7592,102932.923,0,0.000905888198170562,0.00155498441441749,0.00315987896569564,0.00935873693964492,269282,0.020569514486672,10.531591417176,17.7720605164846,156.163753982814,0.00555967749622593,2.84655487806768,4.80356135673921,42.2090715513473,"2","4"
"2979",2978,17119403200,17119,4649,6.27738947461333,0.00011690625641,1237055,2.23879031939233,0,0,5,2.9623511058794,3387717,1,512,864,7592,52188.592,0,0.00030683631263586,0.00052934712254912,0.00108346975277429,0.00327220991405273,269282,0.0172644291114891,8.8393877050824,14.9164667523266,131.071545814425,0.0131991165137928,6.75794765506193,11.404036667917,100.207692572715,"2","2"
"2980",2979,17119402600,17119,2800,5.68092649358667,6.695079383e-05,1237055,2.92375596882,0,0,8,2.18934984079669,1934427,1,512,864,7592,28539.863,0,8.44624545582332e-05,0.000145933324091718,0.000296286358160497,0.000898188126948754,269282,0.0103980214050698,5.32378695939573,8.98389049398029,78.9417785072898,0.0139218876903242,7.12800649744598,12.0285109644401,105.694971344941,"2","1"
"2981",2980,17119403300,17119,3102,6.12934761553667,7.2478377821e-05,1237055,5.68917286862967,0,1,13,2.6465925182776,2100624,1,512,864,7592,47267.184,0,0.00013001386208681,0.000224743442250903,0.000465296407785333,0.00141014741043543,269282,0.011519522285188,5.89799541001627,9.95286725440245,87.4562131891474,0.0142031904418101,7.27203350620679,12.271556541724,107.830621834223,"2","1"
"2982",2981,17179020600,17179,2048,9.06732749881,0.00012255978463,170560,0.442740600528,0,0,0,2.64957593163151,1152264,0,67,119,2974,58661.203,NA,NA,NA,NA,NA,135394,0,1.01345702172918,1.80002068038466,44.9853907854115,0,2.27799678396493,4.04599428793771,101.115857246443,"3","2"
"2983",2982,17179021000,17179,5647,9.159467839148,5.2896807135e-05,170560,4.262409189977,1,1,16,2.53800168002033,2487755,0,67,119,2974,63515.17,NA,NA,NA,NA,NA,135394,0,2.7944295906761,4.96324061627546,124.039307502548,0,2.90927870302787,5.16722635313905,129.137236758282,"3","2"
"2984",2983,17179020900,17179,2243,3.63444529662,0.000302783072491,170560,1.3351684906,0,0,3,2.45108286964145,2454655,0,67,119,2974,48865.875,NA,NA,NA,NA,NA,135394,0,1.10995317370046,1.97140936821425,49.2686677400771,0,1.17115387697423,2.08010912477513,51.9852482107668,"2","2"
"2985",2984,17119401901,17119,1841,0.8855889936865,0.00056879701827,1237055,0.1307906693405,0,2,6,2.19526629595196,10916485,1,512,864,7592,65171.393,0,5.4004802923001e-05,9.34699537465212e-05,0.000190195869293987,0.00057872905471486,269282,0.00683669907383338,3.50038992580269,5.90690799979204,51.904219368543,0.00162204689524407,0.830488010364963,1.40144851749088,12.314580028693,"1","2"
"2986",2985,17119402100,17119,3321,3.44774381289,0.000150220723462,1237055,2.364471347777,2,0,11,2.44959315009591,4338800,1,512,864,7592,34159.295,0,0.00016962030250475,0.000292694511211479,0.000594608193475913,0.00179162883322393,269282,0.0123327961022274,6.31439160434043,10.6555358323245,93.6305880081105,0.0073619300047868,3.76930816245084,6.3607075241358,55.8917725963414,"2","1"
"2987",2986,17119402200,17119,3395,3.74467932999333,0.000127826186475,1237055,0.850777150067,0,0,7,2.44245461059376,3685629,1,512,864,7592,67919.083,0,0.00024469133846194,0.000421862756454489,0.000862813743796122,0.00259365643103066,269282,0.0126076009536471,6.45509168826732,10.8929672239511,95.7169064400888,0.00885973234689276,4.53618296160909,7.65480874771534,67.2630879776098,"2","2"
"2988",2987,17119402300,17119,1876,4.25663900316,0.000164039864455,1237055,1.1908263254655,0,0,5,2.26129594343983,1948752,1,512,864,7592,58157.64,0,5.49064607752456e-05,9.5054185524428e-05,0.000196384080437039,0.000596583483921659,269282,0.00696667434139675,3.56693726279514,6.01920663096679,52.8909915998841,0.00925909840976049,4.74065838579737,7.99986102603307,70.2950751269017,"2","2"
"2989",2988,17119402500,17119,2222,7.78443680282,6.6674885013e-05,1237055,0.48690304660175,0,0,12,2.06063540321486,1284271,1,512,864,7592,39855.533,0,3.56862439919844e-05,6.18105691837541e-05,0.000125712819933954,0.000383204307137254,269282,0.00825157270073752,4.22480522277761,7.12935881343721,62.6459399439992,0.016641015249048,8.52019980751259,14.3778371751775,126.338587770773,"3","1"
"2990",2989,17151971300,17151,2045,0.03278999495155,0.01748749280445,0,0.0088606307497,0,16,48,1.89044335385622,333545835,0,1,1,44,58085.814,NA,NA,NA,NA,NA,4470,0,0.457494407158837,0.457494407158837,20.1297539149888,0,0.00355246682825881,0.00355246682825881,0.156308540443388,"1","2"
"2991",2990,17151971200,17151,2425,0.03260960285985,0.03184626487745,0,0.000289488768364,0,20,81,1.71648873109753,621780848,0,1,1,44,53867.375,NA,NA,NA,NA,NA,4470,0,0.542505592841163,0.542505592841163,23.8702460850112,0,0.00225978251015318,0.00225978251015318,0.0994304304467399,"1","2"
"2992",2991,17031828506,17031,8544,5.31439895383783,0.000212216528615,4066635,0.185772873497583,0,1,7,3.11602362464123,11396578,408,73516,85971,187602,75467.939,0,0.0100507449989181,0.00625701724324327,0.0103690510218781,0.00834691348550934,5194675,0.671062578505874,120.916265983916,141.401767001785,308.560494737399,0.15250648732718,27.4795757900611,32.1351353480513,70.1238285185136,"2","3"
"2993",2992,17019001100,17019,3599,6.96186633962,9.1576091913e-05,88986,0.934312070254,0,0,3,1.29806196598485,2600920,1,620,848,6796,88318.249,0,0.000422872052384482,0.000786337993344838,0.0013705970876768,0.00401380202331834,201081,0.0178982599052123,11.0969211412316,15.1777243996201,121.636574315823,0.0178231138037694,11.050330558337,15.1140005055965,121.125881410417,"3","3"
"2994",2993,17021958400,17021,3868,5.82381540745,6.7167124062e-05,15901,2.4141930971884,0,0,11,1.90230945862467,3233194,0,30,38,880,54293.808,NA,NA,NA,NA,NA,34800,0,3.33448275862069,4.22367816091954,97.8114942528736,0,2.67113892479931,3.38344263807913,78.3534084607798,"2","2"
"2995",2994,17021958800,17021,2746,3.64256559564,0.00011517543417,15901,3.25219807949,1,1,16,1.51971209351303,3305097,0,30,38,880,55636.479,NA,NA,NA,NA,NA,34800,0,2.36724137931034,2.99850574712644,69.4390804597701,0,1.85506058442878,2.34974340694312,54.4151104765774,"2","2"
"2996",2995,17019010400,17019,4809,0.53095281646626,0.009866533286617,88986,0.097031331660818,0,9,54,1.98167318859476,465305824,1,620,848,6796,81999.166,0,0.000345035380485215,0.00064529504863902,0.00117386022893546,0.00339812977717641,201081,0.0239157354498933,14.8277559789339,20.2805436615095,162.531338117475,0.000133120523364057,0.0825347244857152,0.11288620381272,0.90468707678213,"1","3"
"2997",2996,17019005300,17019,4383,5.2730264205825,0.000123715450568,88986,10.3834883129938,2,0,8,2.47430553691009,4762678,1,620,848,6796,47013.301,0,0.000488173143324767,0.000912754350444413,0.00160734298554849,0.00475467395299729,201081,0.0217971862085428,13.5142554492966,18.4840139048443,148.133677473257,0.0118535647969747,7.34921017412432,10.0518229478346,80.5568263602401,"2","1"
"2998",2997,17019010700,17019,8057,1.09784849426093,0.004966427068557,88986,0.139479141605573,0,10,28,1.82275304245153,281368700,1,620,848,6796,90985.708,0,0.00175358867054481,0.00324443691347135,0.00566601617538374,0.0162634290466078,201081,0.0400684301351197,24.8424266837742,33.9780287545815,272.305051198273,0.000368830058389437,0.228674636201451,0.312767889514243,2.50656907681461,"1","3"
"2999",2998,17019005900,17019,6366,21.9504167695,4.6309975635e-05,88986,1.76788387659733,1,0,4,1.83628240137214,1303200,1,620,848,6796,0,0,0.000287297489236405,0.000537407199121587,0.000960602481850731,0.00282491072862028,201081,0.0316588837334209,19.6285079147209,26.8467334059409,215.153773852328,0.0629193591693984,39.010002685027,53.3556165756499,427.599964915232,"4","1"
"3000",2999,17019010900,17019,9302,0.7531054937293,0.006200238264366,88986,0.145050902750992,0,9,33,1.78097980590459,470098113,1,620,848,6796,89128.353,0,0.00210714558271493,0.00389174565078683,0.00678864193797253,0.0193897787620821,201081,0.0462599648897708,28.6811782316579,39.2284502265256,314.382721390882,0.000254868730061263,0.158018612637983,0.216128683091951,1.73208788949635,"1","3"
"3001",3000,17019010500,17019,4371,0.0471834572371,0.009975222202375,88986,0.00514313872412,0,6,21,2.12707443870854,375283529,1,620,848,6796,75161.733,0,0.000467208874481224,0.00087249670662086,0.00157521350275145,0.00456279450706093,201081,0.0217375087651245,13.4772554343772,18.4334074328256,147.728109567786,0.000150020300255897,0.0930125861586559,0.127217214617,1.01953796053907,"1","3"
"3002",3001,17019010800,17019,4534,1.33269510198714,0.008762783292875,88986,0.185838812622728,0,8,27,1.30006571785496,414428117,1,620,848,6796,80580.99,0,0.000298716450798893,0.000556673401321549,0.000972603296107863,0.00286461016231496,201081,0.0225481273715567,13.9798389703652,19.1208120110801,153.2370736171,0.000140916234919292,0.0873680656499612,0.11949696721156,0.95766673251151,"1","3"
"3003",3002,17021958600,17021,2277,0.309004175826267,0.011948843669416,15901,0.091620685814188,0,7,17,2.1607992507774,341802097,0,30,38,880,80425.742,NA,NA,NA,NA,NA,34800,0,1.96293103448276,2.48637931034483,57.5793103448276,0,0.0148740789595283,0.0188405000154025,0.436306316146163,"1","3"
"3004",3003,17161021300,17161,4740,4.937124092705,0.0002086563932,168173,0.9928770310875,0,0,8,2.70473583319951,3909136,0,624,896,4419,36076.608,NA,NA,NA,NA,NA,147546,0,20.0463584238136,28.7845146598349,141.962913260949,0,13.2817247385809,19.0711944964239,94.0575987496619,"2","1"
"3005",3004,17031825600,17031,5627,4.6431892815375,0.000168737839395,4066635,1.22809516034998,0,2,12,2.69381121404359,6249823,408,73516,85971,187602,37531.498,0,0.00295054372969478,0.00182951113645442,0.00304349915513552,0.00244762809852123,5194675,0.441955656513641,79.6343432457276,93.1259062405252,203.215110473706,0.183151610912874,33.0014064408599,38.5924684847811,84.2147267413652,"2","1"
"3006",3005,17161021600,17161,2872,9.57939935108667,4.3832384494e-05,168173,0.207451756670833,0,0,3,2.6432306095649,1219394,0,624,896,4419,48968.635,NA,NA,NA,NA,NA,147546,0,12.146232361433,17.4407439035962,86.0163474441869,0,25.7986686961815,37.0442422304145,182.699225910939,"3","2"
"3007",3006,17161021700,17161,4144,10.524239249935,4.5105404751e-05,168173,4.46995422940237,0,0,4,2.17343428264067,1672155,0,624,896,4419,29845.256,NA,NA,NA,NA,NA,147546,0,17.5257614574438,25.1651959388936,124.112724167378,0,27.1456427034452,38.9783587536649,192.238133183533,"3","1"
"3008",3007,17161021800,17161,4886,4.02720003934333,0.00017666442588,168173,1.41463345766133,0,0,3,2.61941935158819,4917029,0,624,896,4419,85883.945,NA,NA,NA,NA,NA,147546,0,20.6638200967834,29.6711262928172,146.33561058924,0,10.8844780152139,15.6289940731276,77.0809428673558,"2","3"
"3009",3008,17161021900,17161,1721,1.35261552501,0.000607730772667,168173,3.14221782046,0,2,4,2.23180533214845,5215423,0,624,896,4419,37541.811,NA,NA,NA,NA,NA,147546,0,7.27843519986987,10.4510864408388,51.5439185067708,0,3.61450014076767,5.19005148417923,25.5969168622634,"1","1"
"3010",3009,17161021000,17161,3772,6.59351184679,0.000139549835461,168173,0.898193715069,1,0,9,2.55200658935818,2588831,0,624,896,4419,63008.336,NA,NA,NA,NA,NA,147546,0,15.9525029482331,22.9061580795142,112.971330974747,0,15.9597063832764,22.9165014734225,113.022343762337,"2","2"
"3011",3010,17161021100,17161,3752,1.7345389009,0.000559053344826,168173,1.477060563222,0,1,10,2.76164858255641,9607066,0,624,896,4419,77729.883,NA,NA,NA,NA,NA,147546,0,15.8679191574153,22.7847044311605,112.372331340734,0,4.27788365539548,6.14260217184992,30.2948203096036,"1","3"
"3012",3011,17161021200,17161,4700,5.7995256851,0.000196725600007,168173,0.999918451433,0,0,7,2.87749721588062,3649668,0,624,896,4419,76958.552,NA,NA,NA,NA,NA,147546,0,19.877190842178,28.5416073631274,140.764913992924,0,14.105919848392,20.2546541412808,99.8943266186606,"2","3"
"3013",3012,17097861014,17097,3749,4.56269669206,0.000397799517631,4066635,0.1479144599696,0,0,1,3.48944961578524,5597035,53,7950,9303,22096,99523.805,0,0.00372470477979655,0.00193855246081099,0.00322317787362925,0.00285217300811522,703462,0.282455910909189,42.3683866363784,49.5790063997771,117.757468065084,0.130705062458034,19.605759368705,22.9424376612658,54.4916803787304,"2","4"
"3014",3013,17097861106,17097,8288,4.56485142309333,0.000600521278799,4066635,1.664769507064,0,1,5,3.2364886165756,15506078,53,7950,9303,22096,114639.581,0,0.0231622546330345,0.0122327508639884,0.0197775352278244,0.0177579888036108,703462,0.624431739027837,93.6647608541755,109.605442795773,260.329126519983,0.104299630382492,15.6449445573739,18.307537008459,43.4831062817274,"2","4"
"3015",3014,17097861201,17097,7131,11.106867168295,9.1779616823e-05,4066635,0.458123485580975,0,0,2,3.58726201961158,2855993,53,7950,9303,22096,62977.583,0,0.00911332945741748,0.00476630307453964,0.00786931475666742,0.00697645630305511,703462,0.537261429899554,80.5892144849331,94.3045864595387,223.987331227557,0.487223569329422,73.0835353994133,85.5215257636154,203.126263922696,"3","2"
"3016",3015,17097861202,17097,4069,8.784698223635,0.000296064152056,4066635,0.6399282455604,0,1,4,3.03002562085046,5380028,53,7950,9303,22096,88523.404,0,0.00262175027822983,0.00136525197353041,0.00223980279942448,0.00199867734431248,703462,0.306565244462387,45.9847866693581,53.8108767779923,127.808785691338,0.147583615393374,22.1375423090061,25.9051013963124,61.5284446364527,"3","3"
"3017",3016,17197882601,17197,3087,11.0608216287767,4.2489511932e-05,4066635,0.431810457848633,0,0,1,2.78728478109623,1181759,9,5237,6366,20212,41999.289,0,0.000990868855876662,0.00164271759440414,0.00260671574965164,0.00295356928544591,677560,0.0410044866875258,23.8600551980636,29.0038402503099,92.0869649920302,0.0898674099547301,52.2928473258802,63.5662146413124,201.822232222778,"3","1"
"3018",3017,17197883211,17197,6193,3.12262845215667,0.001029579201977,4066635,0.904831531553333,0,2,9,3.24756019715158,27541034,9,5237,6366,20212,91180.664,0,0.00475102841869689,0.00783417035428182,0.0123519956359578,0.0139835965953262,677560,0.0822613495483795,47.866965287207,58.1861945805538,184.740710785761,0.00773598025877688,4.50148095724606,5.47191670304151,17.3732925544887,"2","3"
"3019",3018,17197883215,17197,10210,3.17679656008,0.00141641891287,4066635,0.295588318519,0,0,1,3.45061857757688,13075123,9,5237,6366,20212,102428.282,0,0.00902375349471927,0.0148380254663572,0.0233800522223522,0.0264205478479628,677560,0.135618985772478,78.9151809433851,95.9278292697326,304.570104492591,0.0268642347112694,15.6319996869909,19.0019686857712,60.3311013315753,"2","4"
"3020",3019,17197883402,17197,2033,0.83410768946255,0.003607753273018,4066635,0.00889491551093,0,1,8,2.7823828809623,60210417,9,5237,6366,20212,60399.436,0,0.000339598322421154,0.000565355073253125,0.000905999302995796,0.00102559250003637,677560,0.0270042505460771,15.713473345534,19.1010065529252,60.6455457819234,0.00116160977450695,0.675927821010324,0.821645313834586,2.60871741803717,"1","2"
"3021",3020,17197884006,17197,2241,0.48249476470695,0.00396848126587,4066635,0.02300136805931,0,4,10,2.95656569303453,72144846,9,5237,6366,20212,77046.538,0,0.000603366693085604,0.00100310760724361,0.00161444864699973,0.00182999170128909,677560,0.0297671054961922,17.3211479426176,21.0552659543066,66.8503040321152,0.00106863909911372,0.621829218006504,0.755884056106436,2.39992594125405,"1","3"
"3022",3021,17197980000,17197,0,0,0.00798725249869,4066635,0.0266237014918,0,0,8,8.04654935728256,74056693,9,5237,6366,20212,0,NA,NA,NA,NA,NA,677560,0,0,0,0,0,0,0,0,"1","1"
"3023",3022,17197883306,17197,3635,0.8272655716059,0.003817782322837,4066635,0.14627535297915,0,4,11,2.96933882370905,65006868,9,5237,6366,20212,97408.962,0,0.00161294369563288,0.0026709558667503,0.00423467058984176,0.00478391790122491,677560,0.0482835468445599,28.0956594249956,34.1525621347187,108.434116535805,0.00192371037360868,1.11938569184318,1.36070447093254,4.32022600793096,"1","4"
"3024",3023,17197883510,17197,4699,1.305443253775,0.002465668085616,4066635,0.21025743718359,0,0,4,3.38502279428248,45765688,9,5237,6366,20212,108188.817,0,0.00411395363864587,0.00678943800571267,0.0107697099217296,0.0121768435393243,677560,0.062416612550918,36.319533325462,44.149350611016,140.173841431017,0.00353231937662289,2.05541739726379,2.49852723906459,7.93280436003354,"1","4"
"3025",3024,17197883507,17197,4010,0.1727595271035,0.00511466225914,4066635,0.01689962339455,0,0,11,3.02733268188815,94967905,9,5237,6366,20212,94237.863,0,0.000789531551953174,0.00131115799929742,0.00211294279205546,0.00238622739141154,677560,0.0532646555286617,30.9941112226224,37.67586634394,119.620579727257,0.00145265348139704,0.845282920230702,1.02751022917484,3.26233690733301,"1","3"
"3026",3025,17197884005,17197,1430,0.098622728797,0.00733107342916,4066635,0.00482768602503,0,1,8,2.65419450817339,66773508,9,5237,6366,20212,84332.908,0,0.00021031255949455,0.000350579290748874,0.000572718065440273,0.000646753720574418,677560,0.0189946277820414,11.0527628549501,13.4355333844973,42.6577129700691,0.000736760542152246,0.428712773250146,0.521135290149022,1.65460045310902,"1","3"
"3027",3026,17197884004,17197,2382,0.5525173528485,0.001971022565182,4066635,0.1410347018765,0,2,5,2.43962678402473,34221042,9,5237,6366,20212,63005.874,0,0.000562884442746286,0.00093357840068959,0.00149850167572272,0.00168900445376047,677560,0.0316400023614145,18.4109658185253,22.3800283369738,71.0564141921011,0.00239465549050387,1.39342342264097,1.69381965028307,5.37786408600713,"1","2"
"3028",3027,17197883606,17197,3995,4.0718330001205,0.001079943641936,4066635,0.1305871943948,0,0,7,3.16509975700357,20048751,9,5237,6366,20212,60949.064,0,0.000885153976129458,0.00147011810600272,0.00243420669069056,0.00272224573747143,677560,0.0530654111812976,30.8781731507173,37.5349341755712,119.173121199599,0.0068552607072411,3.98900003598018,4.84895440692187,15.3953921571952,"2","2"
"3029",3028,17021958200,17021,3888,1.08751521412817,0.006297062994221,15901,0.34199791609141,0,8,31,2.58657295947991,230512178,0,30,38,880,67043.03,NA,NA,NA,NA,NA,34800,0,3.35172413793103,4.24551724137931,98.3172413793103,0,0.037659465944751,0.0477019901966846,1.1046776677127,"1","2"
"3030",3029,17021958500,17021,2551,2.75640614132333,0.000169314436787,15901,0.646657379543167,0,1,8,1.83924561543849,4843602,0,30,38,880,37023.868,NA,NA,NA,NA,NA,34800,0,2.19913793103448,2.78557471264368,64.5080459770115,0,1.175936264247,1.4895192680462,34.4941304179121,"2","1"
"3031",3030,17021959000,17021,4650,0.08288749668784,0.010359614055866,15901,0.007015529578054,0,4,51,2.22033574007675,491032861,0,30,38,880,71750.276,NA,NA,NA,NA,NA,34800,0,4.00862068965517,5.07758620689655,117.586206896552,0,0.0211438549449889,0.0267822162636526,0.620219745053008,"1","3"
"3032",3031,17021958700,17021,4750,0.0987971568736,0.009730339520005,15901,0.045344091821212,0,6,35,2.5767578516123,369694705,0,30,38,880,66358.573,NA,NA,NA,NA,NA,34800,0,4.0948275862069,5.1867816091954,120.114942528736,0,0.0286874637500579,0.0363374540834067,0.841498936668366,"1","2"
"3033",3032,17021958100,17021,2999,0.048708693838867,0.013041343286683,15901,0.004330551971703,0,9,36,2.33817930008672,372644429,0,30,38,880,68998.501,NA,NA,NA,NA,NA,34800,0,2.58534482758621,3.27477011494253,75.8367816091954,0,0.0179689875450903,0.0227607175571143,0.527090301322648,"1","2"
"3034",3033,17197881603,17197,3301,15.45238578967,5.61678004e-05,4066635,4.5273013254685,0,0,2,3.55021990864409,1055964,9,5237,6366,20212,22577.538,0,0.00307412347744264,0.005086309348684,0.00807509130654442,0.00914006618709154,677560,0.0438470393765866,25.5141050239093,31.0144725190389,98.4707066532853,0.107545173874639,62.579341731276,76.0702863206613,241.522561594911,"3","1"
"3035",3034,17203030601,17203,6405,1.2087215991454,0.002294421550393,170560,0.52207962735382,0,2,13,1.79538844296663,107361660,2,17,31,763,69795.877,0,0.0083214825922266,0.000358947548506552,0.000861107441211877,0.0059808545858102,38664,0.331315952824333,2.81618559900683,5.13539726877716,126.397036002483,0.00799268861728686,0.0679378532469383,0.123886673567946,3.04921070749494,"1","3"
"3036",3035,17161022000,17161,3989,7.5828291704,0.00010766115876,168173,0.869371986468667,0,0,5,2.42342945027199,2996005,0,624,896,4419,78266.178,NA,NA,NA,NA,NA,147546,0,16.870237078606,24.2239301641522,119.470477003782,0,14.5840591165868,20.9412130904836,103.280380186213,"3","3"
"3037",3036,17161022100,17161,2501,6.793480473395,8.4925692422e-05,168173,4.64452658953,0,0,1,2.54440551363044,1595454,0,624,896,4419,64307.32,NA,NA,NA,NA,NA,147546,0,10.5772030417632,15.1877787266344,74.9049042332561,0,17.1706334862471,24.6552685956368,121.59780348674,"3","2"
"3038",3037,17097864305,17097,3851,2.55424004042,0.000489750240493,4066635,0.1783658251429,0,0,3,3.14432060700404,8291579,53,7950,9303,22096,114862.669,0,0.002526904992137,0.00131513209822863,0.00219314043576182,0.00193636672931932,703462,0.290140760979271,43.5211141468907,50.9279150828332,120.961325558452,0.0906298511943638,13.5944776791546,15.9081038803994,37.784097962088,"2","4"
"3039",3038,17097864518,17097,5514,8.66596953419,8.5841262914e-05,4066635,0.725126263249,0,0,8,3.67128690897549,3112833,53,7950,9303,22096,139089.849,0,0.00895628002255373,0.00468258885533982,0.00775701565672491,0.00685733842459009,703462,0.415433953788549,62.3150930682823,72.9204164546202,173.196766847392,0.345657457471166,51.8486186206748,60.6726665444199,144.106550571375,"3","4"
"3040",3039,17097860101,17097,8492,2.58953672717,0.00050000182228,4066635,0.344314236660233,0,0,9,3.36330045056061,13701017,53,7950,9303,22096,55367.633,0,0.0236434502406134,0.0124743705172469,0.020125608237479,0.0180952151966604,703462,0.639801439168001,95.9702158752001,112.303260161885,266.73684150672,0.120946184319392,18.1419276479088,21.2294783532699,50.4231488437978,"2","2"
"3041",3040,17097860103,17097,3517,4.43614056386667,0.000168901388041,4066635,0.36830219584,0,2,5,2.51983293599873,4627697,53,7950,9303,22096,99700.97,0,0.00247370204220571,0.00129114413577826,0.00212188479057157,0.00189353438125411,703462,0.26497664408312,39.7464966124681,46.5109003755711,110.47026278605,0.148300441488559,22.2450662232839,26.0309246635484,61.8272934930416,"2","4"
"3042",3041,17097860200,17097,3467,6.08608476487667,0.000164287992463,4066635,6.07650180834733,1,1,8,1.75760105064899,4101147,53,7950,9303,22096,45619.031,0,0.00126893804654494,0.000663087124596049,0.00107697340727241,0.000966722410017953,703462,0.261209560715433,39.181434107315,45.849670628975,108.899744406947,0.164961841712324,24.7442762568486,28.955471951882,68.7735255561416,"2","1"
