,FIPS,exposure1,exposure2,exposure3,exposure4
0,17043841324,1.3657290805441153,1.1734821591237017,1.1701906426603492,1.2901160013967914
0,17043841325,4.6468089792439455,4.019319604982145,4.010081443278611,4.337202109158464
0,17043841326,1.43571791347297,1.27884412289639,1.2756926996429683,1.3069060394317786
0,17043841327,1.3389634160891395,0.9706849607603754,0.9660786814304951,1.1175118304050167
0,17043841401,3.559032827645142,2.789287707100519,2.7772306940806986,2.9382373221857674
0,17043841403,1.4317798671949675,1.2205025515912447,1.2154464715112936,1.303151895331773
0,17043841404,1.391304653150817,1.162861895497317,1.1250975182690361,1.074852554332715
0,17043841501,4.213762578973795,3.437941318993141,3.4248172388310483,3.693765171258132
0,17043841503,2.3927945554253824,2.009668564166626,2.000223443916544,2.0583875991893006
0,17043841504,1.59313968069536,1.239403961500234,1.2329633783417995,1.3220220011259944
0,17043841603,3.0018593376147296,2.2622777607940603,2.23758398869638,2.2772016530125825
0,17043841604,3.1725486123389026,2.3131799503940607,2.297905112236669,2.3640689765731615
0,17043841605,2.334348775379465,1.6524999615114178,1.6413198569975136,1.756239540261577
0,17043841606,1.1731534376248898,0.8411238885732398,0.8377938600103209,0.87069361556688
0,17043841607,3.1735775126768218,2.6291624635850157,2.6181751471869164,2.694891741106165
0,17043841703,11.521313319279164,10.091473092869157,10.052016640419016,10.75599247495561
0,17043841704,3.005502487630867,2.6260464203398017,2.618945099583212,2.7336827598428135
0,17043841705,5.892413843978844,5.129552447291906,5.116331038742238,5.443931912645329
0,17043841706,5.012407838504573,4.552844908742295,4.54136271122639,4.84278758391818
0,17043841801,2.102017024746921,1.9272332257227287,1.9264404548728848,2.009852428647281
0,17043841802,3.1154579796515103,2.823346895248807,2.8199316144793403,2.930486849694006
0,17043841901,0.5886608716815348,0.47659902113635405,0.4748359876277796,0.49710909562598465
0,17043841902,1.7651437514726827,1.6017359685645585,1.6015010924438873,1.6640993158822672
0,17043842000,0.5567806061646355,0.5363177533327924,0.535590656474455,0.5450467918872648
0,17043842100,2.649531677069041,2.3051420830714617,2.3040605959704314,2.3730821107873936
0,17043842200,1.3168075158196189,1.2048649002746428,1.2022687730976034,1.23858492980211
0,17043842300,1.613152279615003,1.498664448999316,1.4966880265794635,1.5104699132112211
0,17043842400,2.475578220422222,2.272102150987773,2.2663850444158786,2.324735727132649
0,17043842500,0.7684695066296033,0.6794784120331605,0.6780947793686296,0.7009859341181232
0,17043842601,1.7613917966601405,1.5480960222939242,1.541099924561008,1.5900802172992174
0,17043842602,1.941561145302145,1.7790233195559557,1.7733884723732598,1.83958133778029
0,17043842603,3.185850180725554,2.8046858866897857,2.798221327583244,2.908243398948871
0,17043842604,2.293649122513725,2.0320903498594256,2.023604680993572,2.1182519611391397
0,17043842605,2.29265228037731,2.0851587146835997,2.07835043092444,2.151856454835858
0,17043842702,3.4193284068276966,3.142664659016517,3.134446313058586,3.225422341886282
0,17043842703,2.4846389412670264,2.2108026942133883,2.201509338832138,2.2753725518060577
0,17043842704,3.7172475867402746,3.2391342912885652,3.2334929830182872,3.399895089965311
0,17043842706,1.897553741792811,1.6985923885276135,1.6924313706677525,1.7617408074730974
0,17043842708,1.1384283239728652,0.9310328232678815,0.9301800721599408,0.968877638717001
0,17043842709,2.131598515858164,1.9127334099568603,1.907998385918156,2.009339273619169
0,17043842710,1.949210937119572,1.7505770266974048,1.7450751662302195,1.8151683658694635
0,17043842711,0.9423718983982938,0.8152532966849074,0.8132750500940497,0.8695611728074364
0,17043842800,1.4616557707288147,1.2976787228835023,1.295554388118194,1.3880906282062786
0,17043842900,2.139285711205594,1.7639520621303835,1.766474128441911,1.950334160340188
0,17043843000,2.087054203714057,1.9683328757977308,1.9670946928002735,2.0600978800526852
0,17043843100,1.1075474800217018,0.9675734550452213,0.9658908304452325,1.0550662229631826
0,17043843200,1.707468533897015,1.5530784817732923,1.550899706634885,1.6609065781923422
0,17043843301,1.1625001703059028,1.0598932650913806,1.057744666351934,1.1213721127053262
0,17043843302,1.092688485565999,1.000968601119034,0.999422777063027,1.0532511675794687
0,17043843400,1.8330579081927452,1.7103520028862151,1.7046933616918991,1.7546581206715905
0,17043843500,2.6705937110531592,2.4129099328533625,2.4059543789086186,2.5275396160489962
0,17043843601,1.9238212037454834,1.7864468209115154,1.784277353147704,1.8667327287988253
0,17043843602,1.091638693577689,0.9598447428846331,0.9577910591199235,1.0189602102473734
0,17043843700,1.597892319991538,1.4697591147955715,1.4694378908542578,1.548318976587439
0,17043843800,1.9810505347885057,1.700427926978416,1.6975437900312438,1.8374571206801775
0,17043843900,0.9329331132621023,0.8593816653649363,0.8595365150565671,0.9170327390143265
0,17043844001,1.4407435707761258,1.3280059785832279,1.3267084369527842,1.3929993855688796
0,17043844002,1.2318490326872376,1.1555830831946783,1.1548181385887373,1.1966884582567547
0,17043844100,1.0235083091806967,0.9102451667594909,0.9085400699027438,0.9859058469494538
0,17043844201,2.9030916139622875,2.639334036836483,2.640160622475483,2.7792363230246915
0,17043844202,1.2942021725471524,1.1377242257208515,1.1361140000602612,1.2350680770339426
0,17043844301,4.382163960674818,3.864364961926801,3.8546484878852434,4.124527462764551
0,17043844304,4.5254112045399,3.91573891274012,3.907900296697499,4.305174707689707
0,17043844305,2.49628289575802,2.0600450384875217,2.0534532656856777,2.2170939029442374
0,17043844306,3.199751053700858,2.812716949315634,2.8140314076389426,3.0842454743824375
0,17043844307,1.7251855416542152,1.5548620184011825,1.5548724681657229,1.6745126048475767
0,17043844401,1.0234722074388494,0.8821352438025968,0.8800109909403371,0.9644734982727865
0,17043844402,1.560707300842281,1.3646824702635123,1.3667390118284877,1.5113005432077322
0,17043844501,0.7392704786439052,0.6529701443021895,0.6524077674490447,0.7208703863732968
0,17043844502,0.5662892944871674,0.4767259456670656,0.47555212005256076,0.5194155322461654
0,17043844601,0.8406827664514291,0.6930125668099623,0.6921011210180202,0.7607811320551133
0,17043844602,2.2886657406583812,2.052562924935695,2.049418810813802,2.2165755370853444
0,17043844701,1.99279559702366,1.7064959535583755,1.7039827150337157,1.7887765974526635
0,17043844702,1.719547543451032,1.4642561220139547,1.4635599498508418,1.6071800640686735
0,17043844801,2.2792525752531474,2.067496460065716,2.0630685990941444,2.1525856246764703
0,17043844802,1.0274811359572924,0.9423173191026771,0.9401358555581647,0.9784697970326551
0,17043844901,1.147883870522759,1.1316868040398014,1.1331931374370012,1.159324299709634
0,17043844902,0.8417715998095863,0.7529253059116345,0.7507156162023696,0.7933220591325951
0,17043845000,1.7721882686545027,1.634929984524787,1.6326783487562828,1.716825254518486
0,17043845100,1.9345347485617213,1.7900103379835546,1.7875029606951256,1.8649074605022726
0,17043845200,0.6177159273048655,0.5754791997601109,0.5747710135083449,0.602357568538113
0,17043845300,0.322577009510241,0.22862458474945302,0.22869599663863494,0.24397065836091866
0,17043845401,1.4936794394587154,1.3994606213752574,1.3978465881645294,1.435095230918323
0,17043845402,1.0819225746345698,1.0327733757901418,1.0321634919764064,1.062167997919624
0,17043845502,3.323891900575634,2.865158296683757,2.8639519618073876,3.0990080587920987
0,17043845505,3.097170252699278,2.6145012195405566,2.6090141587345532,2.8361040656510332
0,17043845506,2.8601557983536314,2.4940739893115964,2.490810454106591,2.6155775976401685
0,17043845507,1.7866135017903075,1.6828143730278007,1.6800840711581242,1.721940754178566
0,17043845508,1.6854883204485747,1.4996654947070414,1.4982082348107504,1.6197154330256276
0,17043845509,3.0179816205666685,2.6060785245944458,2.6030213481226405,2.7191060464016523
0,17043845510,2.5794990808230667,2.311794206518254,2.3096851467813715,2.484326831742114
0,17043845601,3.1001271236593855,2.646766649233446,2.6427519064731895,2.8264742004207304
0,17043845602,2.4868242337170674,2.2390924853111502,2.235480430110988,2.3488989123122916
0,17043845701,1.7066559628268272,1.5407239207516252,1.5386742458909173,1.6153097120461517
0,17043845702,2.249376214274997,2.010253575080982,2.004506477097009,2.073811658545635
0,17043845703,3.741341406760364,3.049014697703681,3.042289811321906,3.2072914193266726
0,17043845704,2.7140349122816856,2.306156465132145,2.303150573147911,2.492047361806985
0,17043845802,1.2297286525260687,1.0442457670956216,1.0421816137999265,1.1230905992828275
0,17043845803,4.394646521803065,3.566925715443,3.5606459930711734,3.837817784723332
0,17043845805,2.8491050407757754,2.453619119722048,2.451369607403693,2.579581042667814
0,17043845807,3.188593025124376,2.8365352836530486,2.834855105560065,3.0380495483210557
0,17043845808,1.1327580469596101,0.932798324325778,0.9297042706721867,1.0008201163973165
0,17043845809,3.8961392306994984,3.2189674232432126,3.2162485300909687,3.3819581527272415
0,17043845810,1.7142851237787382,1.4815478862288736,1.4807403436576911,1.586219390085263
0,17043845811,1.4225322310319022,1.1212345392789758,1.1214939383733773,1.1902221043938472
